X;Y;week;year
27.358872636763;62.2869773844369;2;2013
27.358872636763;62.2869773844369;7;2013
27.358872636763;62.2869773844369;42;2013
27.358872636763;62.2869773844369;43;2013
27.358872636763;62.2869773844369;44;2013
27.358872636763;62.2869773844369;13;2013
27.358872636763;62.2869773844369;46;2012
27.358872636763;62.2869773844369;4;2013
27.9165025324269;62.2198614284633;45;2012
27.9165025324269;62.2198614284633;48;2012
27.9165025324269;62.2198614284633;40;2012
27.9165025324269;62.2198614284633;49;2012
27.9165025324269;62.2198614284633;14;2012
27.9165025324269;62.2198614284633;11;2012
27.9165025324269;62.2198614284633;41;2012
27.9165025324269;62.2198614284633;8;2012
27.9165025324269;62.2198614284633;5;2013
27.9165025324269;62.2198614284633;1;2012
27.9165025324269;62.2198614284633;7;2012
27.9165025324269;62.2198614284633;9;2012
27.9165025324269;62.2198614284633;3;2013
27.9165025324269;62.2198614284633;4;2013
27.9165025324269;62.2198614284633;8;2013
27.9165025324269;62.2198614284633;13;2013
27.9165025324269;62.2198614284633;40;2013
27.9165025324269;62.2198614284633;41;2013
27.9165025324269;62.2198614284633;42;2013
27.9165025324269;62.2198614284633;43;2013
27.9165025324269;62.2198614284633;46;2013
27.9165025324269;62.2198614284633;18;2013
27.9165025324269;62.2198614284633;17;2012
27.9165025324269;62.2198614284633;42;2012
27.9165025324269;62.2198614284633;17;2013
27.9165025324269;62.2198614284633;9;2013
28.4718237293617;62.1506854466819;8;2013
28.4718237293617;62.1506854466819;4;2013
28.4718237293617;62.1506854466819;12;2013
28.4718237293617;62.1506854466819;19;2013
28.4718237293617;62.1506854466819;41;2013
28.4718237293617;62.1506854466819;4;2012
28.4718237293617;62.1506854466819;17;2012
28.4718237293617;62.1506854466819;39;2012
28.4718237293617;62.1506854466819;43;2013
29.0247846507113;62.0794633029247;13;2013
29.0247846507113;62.0794633029247;17;2013
29.0247846507113;62.0794633029247;49;2012
29.0247846507113;62.0794633029247;41;2012
29.0247846507113;62.0794633029247;14;2013
29.0247846507113;62.0794633029247;6;2013
29.0247846507113;62.0794633029247;15;2013
29.0247846507113;62.0794633029247;18;2013
29.0247846507113;62.0794633029247;1;2013
29.0247846507113;62.0794633029247;19;2013
29.0247846507113;62.0794633029247;11;2013
29.0247846507113;62.0794633029247;41;2013
29.0247846507113;62.0794633029247;40;2013
29.0247846507113;62.0794633029247;20;2013
29.0247846507113;62.0794633029247;42;2013
29.5753355954143;62.006209123232;16;2013
29.5753355954143;62.006209123232;19;2012
29.5753355954143;62.006209123232;43;2013
29.5753355954143;62.006209123232;40;2013
29.5753355954143;62.006209123232;13;2013
29.5753355954143;62.006209123232;49;2013
29.5753355954143;62.006209123232;39;2013
29.5753355954143;62.006209123232;17;2013
29.5753355954143;62.006209123232;52;2012
29.5753355954143;62.006209123232;20;2012
29.5753355954143;62.006209123232;17;2012
29.5753355954143;62.006209123232;39;2012
29.5753355954143;62.006209123232;40;2012
29.5753355954143;62.006209123232;18;2013
29.5753355954143;62.006209123232;7;2012
29.5753355954143;62.006209123232;41;2012
30.1234287476942;61.9309372821472;40;2012
30.1234287476942;61.9309372821472;18;2013
30.1234287476942;61.9309372821472;17;2013
30.1234287476942;61.9309372821472;4;2013
6.34822383084137;62.9740710951357;44;2012
6.34822383084137;62.9740710951357;42;2012
6.93638422456796;62.9869954571829;43;2013
6.93638422456796;62.9869954571829;47;2013
6.93638422456796;62.9869954571829;42;2012
6.93638422456796;62.9869954571829;42;2013
6.93638422456796;62.9869954571829;43;2012
6.93638422456796;62.9869954571829;45;2012
7.5249839152609;62.9976566564306;8;2013
7.5249839152609;62.9976566564306;44;2012
7.5249839152609;62.9976566564306;7;2013
7.5249839152609;62.9976566564306;6;2013
7.5249839152609;62.9976566564306;11;2013
7.5249839152609;62.9976566564306;15;2013
7.5249839152609;62.9976566564306;14;2013
7.5249839152609;62.9976566564306;46;2012
7.5249839152609;62.9976566564306;9;2013
7.5249839152609;62.9976566564306;16;2013
7.5249839152609;62.9976566564306;12;2013
7.5249839152609;62.9976566564306;43;2012
7.5249839152609;62.9976566564306;42;2012
7.5249839152609;62.9976566564306;42;2013
7.5249839152609;62.9976566564306;43;2013
7.5249839152609;62.9976566564306;46;2013
7.5249839152609;62.9976566564306;47;2013
7.5249839152609;62.9976566564306;48;2013
7.5249839152609;62.9976566564306;17;2013
8.11393897811686;63.0060522331499;44;2012
8.11393897811686;63.0060522331499;42;2013
8.11393897811686;63.0060522331499;43;2012
8.11393897811686;63.0060522331499;45;2012
8.11393897811686;63.0060522331499;7;2012
8.11393897811686;63.0060522331499;17;2012
8.11393897811686;63.0060522331499;42;2012
8.11393897811686;63.0060522331499;52;2012
8.11393897811686;63.0060522331499;46;2012
8.11393897811686;63.0060522331499;47;2012
8.11393897811686;63.0060522331499;49;2012
8.11393897811686;63.0060522331499;43;2013
8.11393897811686;63.0060522331499;45;2013
8.11393897811686;63.0060522331499;7;2013
8.11393897811686;63.0060522331499;8;2013
8.11393897811686;63.0060522331499;11;2013
8.11393897811686;63.0060522331499;10;2013
8.11393897811686;63.0060522331499;49;2013
8.11393897811686;63.0060522331499;9;2013
8.11393897811686;63.0060522331499;12;2013
8.11393897811686;63.0060522331499;46;2013
8.11393897811686;63.0060522331499;44;2013
8.11393897811686;63.0060522331499;5;2013
8.11393897811686;63.0060522331499;2;2013
8.11393897811686;63.0060522331499;1;2013
8.11393897811686;63.0060522331499;47;2013
8.70316513452422;63.0121802475187;1;2013
8.70316513452422;63.0121802475187;43;2013
8.70316513452422;63.0121802475187;44;2013
8.70316513452422;63.0121802475187;45;2013
8.70316513452422;63.0121802475187;40;2012
8.70316513452422;63.0121802475187;51;2013
8.70316513452422;63.0121802475187;10;2013
8.70316513452422;63.0121802475187;9;2013
8.70316513452422;63.0121802475187;13;2013
8.70316513452422;63.0121802475187;50;2013
8.70316513452422;63.0121802475187;5;2013
8.70316513452422;63.0121802475187;17;2013
8.70316513452422;63.0121802475187;44;2012
8.70316513452422;63.0121802475187;9;2012
8.70316513452422;63.0121802475187;42;2013
8.70316513452422;63.0121802475187;11;2013
8.70316513452422;63.0121802475187;47;2013
8.70316513452422;63.0121802475187;8;2013
8.70316513452422;63.0121802475187;6;2013
8.70316513452422;63.0121802475187;14;2013
8.70316513452422;63.0121802475187;2;2013
8.70316513452422;63.0121802475187;7;2013
8.70316513452422;63.0121802475187;43;2012
8.70316513452422;63.0121802475187;41;2013
8.70316513452422;63.0121802475187;12;2013
8.70316513452422;63.0121802475187;50;2012
8.70316513452422;63.0121802475187;42;2012
8.70316513452422;63.0121802475187;52;2012
8.70316513452422;63.0121802475187;8;2012
8.70316513452422;63.0121802475187;49;2013
8.70316513452422;63.0121802475187;45;2012
8.70316513452422;63.0121802475187;46;2012
8.70316513452422;63.0121802475187;49;2012
8.70316513452422;63.0121802475187;41;2012
8.70316513452422;63.0121802475187;48;2013
8.70316513452422;63.0121802475187;51;2012
9.29257783548093;63.0160392820747;42;2012
9.29257783548093;63.0160392820747;19;2013
9.29257783548093;63.0160392820747;44;2013
9.29257783548093;63.0160392820747;42;2013
9.29257783548093;63.0160392820747;1;2013
9.29257783548093;63.0160392820747;50;2012
9.29257783548093;63.0160392820747;8;2013
9.29257783548093;63.0160392820747;43;2012
9.29257783548093;63.0160392820747;51;2012
9.29257783548093;63.0160392820747;52;2012
9.29257783548093;63.0160392820747;12;2013
9.29257783548093;63.0160392820747;43;2013
9.29257783548093;63.0160392820747;4;2013
9.29257783548093;63.0160392820747;7;2013
9.29257783548093;63.0160392820747;13;2013
9.29257783548093;63.0160392820747;15;2013
9.29257783548093;63.0160392820747;16;2013
9.29257783548093;63.0160392820747;17;2013
9.29257783548093;63.0160392820747;18;2013
9.29257783548093;63.0160392820747;14;2013
9.29257783548093;63.0160392820747;47;2013
9.29257783548093;63.0160392820747;3;2013
9.29257783548093;63.0160392820747;5;2013
9.29257783548093;63.0160392820747;41;2013
9.8820923456779;63.0176284435105;43;2013
9.8820923456779;63.0176284435105;4;2013
9.8820923456779;63.0176284435105;46;2013
9.8820923456779;63.0176284435105;43;2012
9.8820923456779;63.0176284435105;52;2012
10.4716238280415;63.016947363807;9;2013
10.4716238280415;63.016947363807;43;2013
10.4716238280415;63.016947363807;30;2013
10.4716238280415;63.016947363807;43;2012
10.4716238280415;63.016947363807;8;2013
10.4716238280415;63.016947363807;3;2012
11.0610874285277;63.0139962007002;4;2013
11.0610874285277;63.0139962007002;8;2013
11.0610874285277;63.0139962007002;6;2013
11.0610874285277;63.0139962007002;45;2013
11.0610874285277;63.0139962007002;46;2012
11.0610874285277;63.0139962007002;41;2012
11.0610874285277;63.0139962007002;2;2013
11.0610874285277;63.0139962007002;41;2013
11.0610874285277;63.0139962007002;9;2012
11.6503983609576;63.0087756374806;6;2013
11.6503983609576;63.0087756374806;30;2013
11.6503983609576;63.0087756374806;13;2013
11.6503983609576;63.0087756374806;3;2013
11.6503983609576;63.0087756374806;46;2012
11.6503983609576;63.0087756374806;48;2012
11.6503983609576;63.0087756374806;4;2013
11.6503983609576;63.0087756374806;45;2012
11.6503983609576;63.0087756374806;8;2013
12.239471991686;63.0012868821271;37;2013
16.933478535258;62.8600382108307;20;2013
16.933478535258;62.8600382108307;24;2013
16.933478535258;62.8600382108307;30;2013
17.5166741816732;62.8322753858317;12;2013
17.5166741816732;62.8322753858317;10;2013
17.5166741816732;62.8322753858317;16;2013
17.5166741816732;62.8322753858317;17;2012
17.5166741816732;62.8322753858317;43;2012
17.5166741816732;62.8322753858317;44;2012
17.5166741816732;62.8322753858317;13;2013
17.5166741816732;62.8322753858317;43;2013
17.5166741816732;62.8322753858317;19;2013
17.5166741816732;62.8322753858317;45;2012
17.5166741816732;62.8322753858317;42;2013
17.5166741816732;62.8322753858317;14;2013
17.5166741816732;62.8322753858317;6;2013
17.5166741816732;62.8322753858317;39;2013
17.5166741816732;62.8322753858317;44;2013
17.5166741816732;62.8322753858317;45;2013
17.5166741816732;62.8322753858317;46;2013
17.5166741816732;62.8322753858317;40;2013
17.5166741816732;62.8322753858317;15;2013
18.0988126769586;62.8022846496522;42;2013
18.0988126769586;62.8022846496522;44;2012
18.0988126769586;62.8022846496522;52;2012
20.9909704988943;62.6191642199795;12;2013
20.9909704988943;62.6191642199795;52;2013
20.9909704988943;62.6191642199795;42;2013
20.9909704988943;62.6191642199795;44;2012
20.9909704988943;62.6191642199795;41;2012
20.9909704988943;62.6191642199795;20;2012
20.9909704988943;62.6191642199795;44;2013
21.565176229231;62.5759634771335;37;2013
21.565176229231;62.5759634771335;43;2012
21.565176229231;62.5759634771335;11;2013
21.565176229231;62.5759634771335;14;2013
21.565176229231;62.5759634771335;16;2013
21.565176229231;62.5759634771335;17;2013
21.565176229231;62.5759634771335;4;2013
21.565176229231;62.5759634771335;2;2013
21.565176229231;62.5759634771335;6;2013
21.565176229231;62.5759634771335;10;2013
21.565176229231;62.5759634771335;41;2012
21.565176229231;62.5759634771335;9;2013
21.565176229231;62.5759634771335;7;2013
21.565176229231;62.5759634771335;45;2013
21.565176229231;62.5759634771335;12;2013
21.565176229231;62.5759634771335;42;2012
21.565176229231;62.5759634771335;46;2012
21.565176229231;62.5759634771335;17;2012
21.565176229231;62.5759634771335;52;2012
21.565176229231;62.5759634771335;44;2012
21.565176229231;62.5759634771335;40;2012
21.565176229231;62.5759634771335;41;2013
21.565176229231;62.5759634771335;43;2013
21.565176229231;62.5759634771335;19;2013
21.565176229231;62.5759634771335;45;2012
22.1378064058732;62.5305914356739;9;2012
22.1378064058732;62.5305914356739;52;2012
22.1378064058732;62.5305914356739;46;2012
22.1378064058732;62.5305914356739;45;2012
22.1378064058732;62.5305914356739;9;2013
22.1378064058732;62.5305914356739;46;2013
22.1378064058732;62.5305914356739;43;2012
22.1378064058732;62.5305914356739;42;2013
22.1378064058732;62.5305914356739;48;2012
22.1378064058732;62.5305914356739;41;2013
22.1378064058732;62.5305914356739;40;2013
22.1378064058732;62.5305914356739;18;2013
22.1378064058732;62.5305914356739;13;2013
22.1378064058732;62.5305914356739;43;2013
22.1378064058732;62.5305914356739;8;2013
22.1378064058732;62.5305914356739;5;2013
22.1378064058732;62.5305914356739;4;2013
22.1378064058732;62.5305914356739;1;2013
22.1378064058732;62.5305914356739;51;2013
22.1378064058732;62.5305914356739;17;2013
22.1378064058732;62.5305914356739;14;2013
22.1378064058732;62.5305914356739;4;2012
22.1378064058732;62.5305914356739;49;2012
22.1378064058732;62.5305914356739;50;2012
22.1378064058732;62.5305914356739;51;2012
22.1378064058732;62.5305914356739;41;2012
22.1378064058732;62.5305914356739;2;2012
22.1378064058732;62.5305914356739;5;2012
22.1378064058732;62.5305914356739;40;2012
22.1378064058732;62.5305914356739;44;2013
22.1378064058732;62.5305914356739;42;2012
22.1378064058732;62.5305914356739;44;2012
22.7087922618425;62.4830578914463;19;2013
22.7087922618425;62.4830578914463;29;2013
22.7087922618425;62.4830578914463;40;2012
22.7087922618425;62.4830578914463;42;2013
22.7087922618425;62.4830578914463;17;2013
22.7087922618425;62.4830578914463;42;2012
22.7087922618425;62.4830578914463;49;2012
22.7087922618425;62.4830578914463;18;2013
22.7087922618425;62.4830578914463;41;2012
22.7087922618425;62.4830578914463;21;2012
23.2780665098078;62.4333730356985;19;2012
23.2780665098078;62.4333730356985;1;2013
23.8455633868221;62.3815474436408;16;2012
23.8455633868221;62.3815474436408;40;2012
23.8455633868221;62.3815474436408;41;2012
23.8455633868221;62.3815474436408;42;2012
23.8455633868221;62.3815474436408;50;2012
23.8455633868221;62.3815474436408;11;2013
23.8455633868221;62.3815474436408;41;2013
23.8455633868221;62.3815474436408;43;2013
23.8455633868221;62.3815474436408;3;2013
23.8455633868221;62.3815474436408;12;2013
24.4112186958987;62.3275920627149;50;2012
24.4112186958987;62.3275920627149;40;2012
24.4112186958987;62.3275920627149;16;2013
24.4112186958987;62.3275920627149;15;2013
24.4112186958987;62.3275920627149;9;2013
24.4112186958987;62.3275920627149;8;2013
24.4112186958987;62.3275920627149;6;2013
24.4112186958987;62.3275920627149;1;2013
24.4112186958987;62.3275920627149;4;2013
24.4112186958987;62.3275920627149;30;2013
24.4112186958987;62.3275920627149;41;2012
24.4112186958987;62.3275920627149;49;2012
24.4112186958987;62.3275920627149;44;2012
24.4112186958987;62.3275920627149;45;2012
24.4112186958987;62.3275920627149;42;2012
24.4112186958987;62.3275920627149;45;2013
24.4112186958987;62.3275920627149;39;2012
24.4112186958987;62.3275920627149;38;2012
24.4112186958987;62.3275920627149;18;2012
24.4112186958987;62.3275920627149;43;2012
24.4112186958987;62.3275920627149;40;2013
24.4112186958987;62.3275920627149;41;2013
24.4112186958987;62.3275920627149;42;2013
24.4112186958987;62.3275920627149;43;2013
24.4112186958987;62.3275920627149;44;2013
24.4112186958987;62.3275920627149;46;2013
24.4112186958987;62.3275920627149;17;2013
24.4112186958987;62.3275920627149;39;2013
24.4112186958987;62.3275920627149;52;2012
24.9749698443965;62.2715182005979;3;2013
24.9749698443965;62.2715182005979;47;2012
24.9749698443965;62.2715182005979;48;2012
24.9749698443965;62.2715182005979;49;2012
24.9749698443965;62.2715182005979;50;2012
24.9749698443965;62.2715182005979;51;2012
24.9749698443965;62.2715182005979;14;2012
24.9749698443965;62.2715182005979;45;2012
24.9749698443965;62.2715182005979;14;2013
24.9749698443965;62.2715182005979;43;2013
24.9749698443965;62.2715182005979;2;2013
24.9749698443965;62.2715182005979;43;2012
24.9749698443965;62.2715182005979;4;2013
24.9749698443965;62.2715182005979;5;2013
24.9749698443965;62.2715182005979;6;2013
24.9749698443965;62.2715182005979;7;2013
24.9749698443965;62.2715182005979;9;2013
24.9749698443965;62.2715182005979;11;2013
24.9749698443965;62.2715182005979;12;2013
24.9749698443965;62.2715182005979;13;2013
24.9749698443965;62.2715182005979;40;2013
24.9749698443965;62.2715182005979;10;2013
24.9749698443965;62.2715182005979;18;2013
24.9749698443965;62.2715182005979;16;2012
24.9749698443965;62.2715182005979;33;2012
24.9749698443965;62.2715182005979;40;2012
24.9749698443965;62.2715182005979;41;2012
24.9749698443965;62.2715182005979;15;2013
24.9749698443965;62.2715182005979;17;2012
24.9749698443965;62.2715182005979;1;2012
24.9749698443965;62.2715182005979;13;2012
24.9749698443965;62.2715182005979;42;2013
24.9749698443965;62.2715182005979;46;2012
24.9749698443965;62.2715182005979;17;2013
24.9749698443965;62.2715182005979;52;2012
24.9749698443965;62.2715182005979;45;2013
24.9749698443965;62.2715182005979;19;2013
24.9749698443965;62.2715182005979;8;2013
24.9749698443965;62.2715182005979;39;2013
24.9749698443965;62.2715182005979;41;2013
24.9749698443965;62.2715182005979;44;2013
24.9749698443965;62.2715182005979;42;2012
24.9749698443965;62.2715182005979;44;2012
24.9749698443965;62.2715182005979;16;2013
25.5367558791934;62.2133375129712;18;2013
25.5367558791934;62.2133375129712;44;2012
25.5367558791934;62.2133375129712;38;2013
25.5367558791934;62.2133375129712;51;2012
25.5367558791934;62.2133375129712;52;2012
25.5367558791934;62.2133375129712;50;2012
25.5367558791934;62.2133375129712;18;2012
25.5367558791934;62.2133375129712;48;2012
25.5367558791934;62.2133375129712;47;2012
25.5367558791934;62.2133375129712;45;2012
25.5367558791934;62.2133375129712;10;2012
25.5367558791934;62.2133375129712;48;2013
25.5367558791934;62.2133375129712;42;2012
25.5367558791934;62.2133375129712;40;2012
25.5367558791934;62.2133375129712;50;2013
25.5367558791934;62.2133375129712;19;2013
25.5367558791934;62.2133375129712;37;2013
25.5367558791934;62.2133375129712;46;2012
25.5367558791934;62.2133375129712;9;2012
25.5367558791934;62.2133375129712;8;2012
25.5367558791934;62.2133375129712;16;2012
25.5367558791934;62.2133375129712;15;2012
25.5367558791934;62.2133375129712;14;2012
25.5367558791934;62.2133375129712;13;2012
25.5367558791934;62.2133375129712;12;2012
25.5367558791934;62.2133375129712;1;2012
25.5367558791934;62.2133375129712;17;2012
25.5367558791934;62.2133375129712;41;2012
25.5367558791934;62.2133375129712;3;2012
25.5367558791934;62.2133375129712;7;2012
25.5367558791934;62.2133375129712;6;2012
25.5367558791934;62.2133375129712;5;2012
25.5367558791934;62.2133375129712;4;2012
25.5367558791934;62.2133375129712;2;2012
25.5367558791934;62.2133375129712;11;2012
25.5367558791934;62.2133375129712;13;2013
25.5367558791934;62.2133375129712;51;2013
25.5367558791934;62.2133375129712;52;2013
25.5367558791934;62.2133375129712;11;2013
25.5367558791934;62.2133375129712;4;2013
25.5367558791934;62.2133375129712;17;2013
25.5367558791934;62.2133375129712;40;2013
25.5367558791934;62.2133375129712;5;2013
25.5367558791934;62.2133375129712;43;2012
25.5367558791934;62.2133375129712;7;2013
25.5367558791934;62.2133375129712;49;2013
25.5367558791934;62.2133375129712;9;2013
25.5367558791934;62.2133375129712;3;2013
25.5367558791934;62.2133375129712;12;2013
25.5367558791934;62.2133375129712;1;2013
25.5367558791934;62.2133375129712;14;2013
25.5367558791934;62.2133375129712;15;2013
25.5367558791934;62.2133375129712;16;2013
25.5367558791934;62.2133375129712;10;2013
25.5367558791934;62.2133375129712;2;2013
25.5367558791934;62.2133375129712;49;2012
25.5367558791934;62.2133375129712;39;2012
25.5367558791934;62.2133375129712;8;2013
25.5367558791934;62.2133375129712;44;2013
25.5367558791934;62.2133375129712;43;2013
25.5367558791934;62.2133375129712;42;2013
25.5367558791934;62.2133375129712;6;2013
25.5367558791934;62.2133375129712;41;2013
25.5367558791934;62.2133375129712;45;2013
26.0965175186401;62.1530619910801;1;2013
26.0965175186401;62.1530619910801;19;2012
26.0965175186401;62.1530619910801;41;2012
26.0965175186401;62.1530619910801;49;2012
26.0965175186401;62.1530619910801;50;2012
26.0965175186401;62.1530619910801;52;2012
26.0965175186401;62.1530619910801;40;2012
26.0965175186401;62.1530619910801;17;2013
26.0965175186401;62.1530619910801;4;2013
26.0965175186401;62.1530619910801;7;2012
26.0965175186401;62.1530619910801;5;2013
26.0965175186401;62.1530619910801;8;2013
26.0965175186401;62.1530619910801;16;2013
26.0965175186401;62.1530619910801;6;2012
26.0965175186401;62.1530619910801;42;2012
26.0965175186401;62.1530619910801;18;2013
26.6541971812948;62.0907039491133;18;2013
26.6541971812948;62.0907039491133;14;2013
26.6541971812948;62.0907039491133;52;2012
26.6541971812948;62.0907039491133;41;2013
27.2097390114514;62.0262760114297;12;2013
27.2097390114514;62.0262760114297;45;2012
27.2097390114514;62.0262760114297;3;2013
27.2097390114514;62.0262760114297;5;2013
27.2097390114514;62.0262760114297;1;2013
27.2097390114514;62.0262760114297;17;2013
27.2097390114514;62.0262760114297;43;2013
27.2097390114514;62.0262760114297;41;2013
27.2097390114514;62.0262760114297;15;2013
27.2097390114514;62.0262760114297;43;2012
27.2097390114514;62.0262760114297;47;2012
27.2097390114514;62.0262760114297;40;2012
27.2097390114514;62.0262760114297;44;2012
27.2097390114514;62.0262760114297;41;2012
27.2097390114514;62.0262760114297;18;2013
27.7630889014832;61.959791099658;42;2012
27.7630889014832;61.959791099658;41;2012
27.7630889014832;61.959791099658;18;2013
27.7630889014832;61.959791099658;17;2013
28.8630052830944;61.8207034486505;3;2013
28.8630052830944;61.8207034486505;4;2012
28.8630052830944;61.8207034486505;42;2013
28.8630052830944;61.8207034486505;2;2012
28.8630052830944;61.8207034486505;4;2013
28.8630052830944;61.8207034486505;45;2013
28.8630052830944;61.8207034486505;12;2012
28.8630052830944;61.8207034486505;3;2012
28.8630052830944;61.8207034486505;5;2012
28.8630052830944;61.8207034486505;1;2012
28.8630052830944;61.8207034486505;7;2012
28.8630052830944;61.8207034486505;11;2012
28.8630052830944;61.8207034486505;14;2012
28.8630052830944;61.8207034486505;15;2012
28.8630052830944;61.8207034486505;40;2012
28.8630052830944;61.8207034486505;6;2013
28.8630052830944;61.8207034486505;39;2013
28.8630052830944;61.8207034486505;6;2012
28.8630052830944;61.8207034486505;41;2012
28.8630052830944;61.8207034486505;38;2013
28.8630052830944;61.8207034486505;18;2013
28.8630052830944;61.8207034486505;50;2013
28.8630052830944;61.8207034486505;13;2012
28.8630052830944;61.8207034486505;51;2012
28.8630052830944;61.8207034486505;44;2012
29.4094724570209;61.7481279216937;47;2012
29.4094724570209;61.7481279216937;48;2012
29.4094724570209;61.7481279216937;49;2012
29.4094724570209;61.7481279216937;6;2012
29.4094724570209;61.7481279216937;43;2012
29.4094724570209;61.7481279216937;46;2012
29.4094724570209;61.7481279216937;51;2012
29.4094724570209;61.7481279216937;40;2012
29.4094724570209;61.7481279216937;50;2012
29.4094724570209;61.7481279216937;44;2012
29.4094724570209;61.7481279216937;2;2012
29.4094724570209;61.7481279216937;41;2012
29.4094724570209;61.7481279216937;18;2012
29.4094724570209;61.7481279216937;5;2012
29.4094724570209;61.7481279216937;15;2012
29.4094724570209;61.7481279216937;45;2012
29.4094724570209;61.7481279216937;10;2013
29.4094724570209;61.7481279216937;43;2013
29.4094724570209;61.7481279216937;16;2012
29.4094724570209;61.7481279216937;17;2012
29.4094724570209;61.7481279216937;42;2012
29.4094724570209;61.7481279216937;18;2013
29.4094724570209;61.7481279216937;42;2013
29.4094724570209;61.7481279216937;41;2013
29.4094724570209;61.7481279216937;40;2013
29.4094724570209;61.7481279216937;33;2013
29.4094724570209;61.7481279216937;52;2013
29.4094724570209;61.7481279216937;13;2013
29.4094724570209;61.7481279216937;51;2013
29.4094724570209;61.7481279216937;52;2012
29.4094724570209;61.7481279216937;16;2013
29.4094724570209;61.7481279216937;45;2013
29.4094724570209;61.7481279216937;7;2013
29.4094724570209;61.7481279216937;1;2013
29.4094724570209;61.7481279216937;2;2013
29.4094724570209;61.7481279216937;3;2013
29.4094724570209;61.7481279216937;6;2013
29.4094724570209;61.7481279216937;11;2013
29.4094724570209;61.7481279216937;39;2013
29.4094724570209;61.7481279216937;14;2013
29.4094724570209;61.7481279216937;15;2013
29.4094724570209;61.7481279216937;44;2013
29.4094724570209;61.7481279216937;5;2013
29.9535490785416;61.6735498189463;40;2012
29.9535490785416;61.6735498189463;43;2012
29.9535490785416;61.6735498189463;42;2013
29.9535490785416;61.6735498189463;13;2013
29.9535490785416;61.6735498189463;16;2013
29.9535490785416;61.6735498189463;20;2013
29.9535490785416;61.6735498189463;38;2013
29.9535490785416;61.6735498189463;42;2012
29.9535490785416;61.6735498189463;15;2012
29.9535490785416;61.6735498189463;39;2013
29.9535490785416;61.6735498189463;9;2013
6.3807753705847;62.7040772730473;52;2012
6.96371097299586;62.7168725020422;10;2013
6.96371097299586;62.7168725020422;12;2013
6.96371097299586;62.7168725020422;13;2013
6.96371097299586;62.7168725020422;6;2013
6.96371097299586;62.7168725020422;43;2013
6.96371097299586;62.7168725020422;43;2012
6.96371097299586;62.7168725020422;44;2012
6.96371097299586;62.7168725020422;7;2013
6.96371097299586;62.7168725020422;5;2013
6.96371097299586;62.7168725020422;1;2013
7.54707250266986;62.7274270895193;41;2012
7.54707250266986;62.7274270895193;48;2012
7.54707250266986;62.7274270895193;12;2013
7.54707250266986;62.7274270895193;48;2013
7.54707250266986;62.7274270895193;46;2013
7.54707250266986;62.7274270895193;13;2013
7.54707250266986;62.7274270895193;10;2013
7.54707250266986;62.7274270895193;7;2013
7.54707250266986;62.7274270895193;37;2013
8.13077857830388;62.7357386526867;46;2012
8.13077857830388;62.7357386526867;6;2013
8.7147474823538;62.7418053124629;1;2013
8.7147474823538;62.7418053124629;3;2013
8.7147474823538;62.7418053124629;51;2012
8.7147474823538;62.7418053124629;50;2012
9.29889724032622;62.7456256958062;48;2012
9.29889724032622;62.7456256958062;2;2013
9.29889724032622;62.7456256958062;5;2013
9.29889724032622;62.7456256958062;7;2013
9.88314570068984;62.7471989374196;43;2012
9.88314570068984;62.7471989374196;52;2012
9.88314570068984;62.7471989374196;11;2013
9.88314570068984;62.7471989374196;4;2013
9.88314570068984;62.7471989374196;44;2013
9.88314570068984;62.7471989374196;6;2012
9.88314570068984;62.7471989374196;2;2013
9.88314570068984;62.7471989374196;6;2013
9.88314570068984;62.7471989374196;5;2013
9.88314570068984;62.7471989374196;7;2013
9.88314570068984;62.7471989374196;9;2012
9.88314570068984;62.7471989374196;3;2013
9.88314570068984;62.7471989374196;41;2012
9.88314570068984;62.7471989374196;43;2013
9.88314570068984;62.7471989374196;15;2013
9.88314570068984;62.7471989374196;1;2013
10.4674106152148;62.7465246808271;7;2013
11.6356608138133;62.738434793251;6;2013
11.6356608138133;62.738434793251;18;2013
11.6356608138133;62.738434793251;4;2013
12.8029909775033;62.7213633587032;1;2013
12.8029909775033;62.7213633587032;26;2013
13.3861066917809;62.7094640682584;15;2013
13.3861066917809;62.7094640682584;17;2013
15.7130198908058;62.6395114866939;37;2013
16.872031770625;62.591178529725;42;2012
16.872031770625;62.591178529725;43;2012
17.4501527082121;62.5636904170869;44;2013
17.4501527082121;62.5636904170869;47;2012
17.4501527082121;62.5636904170869;45;2012
17.4501527082121;62.5636904170869;42;2012
17.4501527082121;62.5636904170869;43;2012
17.4501527082121;62.5636904170869;41;2012
17.4501527082121;62.5636904170869;2;2013
17.4501527082121;62.5636904170869;3;2012
17.4501527082121;62.5636904170869;13;2013
17.4501527082121;62.5636904170869;43;2013
17.4501527082121;62.5636904170869;8;2013
17.4501527082121;62.5636904170869;41;2013
17.4501527082121;62.5636904170869;20;2012
17.4501527082121;62.5636904170869;1;2013
17.4501527082121;62.5636904170869;42;2013
18.0272482107665;62.5339958221401;44;2012
20.894743124414;62.3526698369933;40;2013
20.894743124414;62.3526698369933;30;2012
20.894743124414;62.3526698369933;16;2013
20.894743124414;62.3526698369933;46;2012
20.894743124414;62.3526698369933;12;2013
20.894743124414;62.3526698369933;42;2012
20.894743124414;62.3526698369933;18;2013
20.894743124414;62.3526698369933;41;2013
20.894743124414;62.3526698369933;51;2012
20.894743124414;62.3526698369933;42;2013
